study_hours,sleep_hours,attendance,stress_level,exam_score
8.339152856093508,7.110433501139367,50.89369673667069,8.765173697889058,57.83555286687096
7.361716094628554,8.311818543733725,99.38611948680158,2.9506582008169806,74.82529980875279
7.561064512368886,8.747603118288211,71.38865668679311,1.8614309996814555,77.165033978175
7.941433120173512,4.7353674046451895,69.21633235798409,1.2127472744170276,65.4667507586207
1.6664018656068134,8.632938125807472,83.9823641346535,6.777743503989394,39.17735687465283
4.226191556898454,6.460581465397691,60.912694393253204,6.463846324799027,40.73701404432688
2.0428215357261674,5.291221941494792,97.49805919751127,5.92027671442663,32.054118603782456
8.767930832880342,6.295678781191306,89.3172507207776,3.087523865043779,73.12799325740866
6.609683141448022,8.900162876427386,54.47055011561297,4.518153963149632,63.666628068507926
3.9780822236738427,6.463090469964348,70.87903878924642,6.350287016675558,40.08536558854734
1.5720251525742128,5.6437580514375405,93.95591537810824,5.470901729732525,31.833482606856293
3.79884089544096,7.167004271583629,97.2366011145705,9.890069681933985,38.2521529923031
3.9266498982407234,5.200728093890966,73.37007556249348,2.227957773010598,46.30073147054094
7.566455605042576,4.37931664054332,80.67056946053539,7.256300986428344,56.716789704579526
6.738017242196918,4.644398609553246,58.35169730460376,4.638868912938629,47.88081784617927
8.98491468318694,4.640229194788862,99.55843130684883,4.853796534330533,69.09779310635551
5.249934326457543,4.759513467561471,61.58358506917217,7.458379890923586,40.75261037779025
2.0763482134447155,4.694135863247051,97.13658870675629,7.231925361919327,29.268332891985906
7.419203085006955,7.204373724016073,82.48233244961843,9.921303943319694,56.26773879286676
7.847065437552077,4.909400421995724,80.38683974394296,2.155548605087127,63.60501213606813
6.051494778125466,5.728336416619316,75.63442555082543,1.936986844457497,59.55200875615067
7.938704619591049,8.483942049530059,61.53349058588793,7.51904935415867,62.03966012539657
5.444160367279517,6.3698082013143615,58.82640160027542,6.205482253057681,47.65600224564011
5.704595464437946,7.337788692605136,61.02431045350877,3.4674459990382527,58.18108559575988
4.847869165226946,4.861599356008149,59.32191310721272,1.7147743209008794,52.43810515783719
1.2287721406968566,4.961445094043354,88.97922367833766,1.770924246367875,36.441458574973275
1.97102284293974,4.204343081332395,67.5062629583365,9.047717871977065,18.52555293957339
1.2828626711806081,4.844675315360822,52.89213382816982,2.726805922468686,26.461922825836773
6.727693701374023,5.392951695159793,98.45513150704056,3.9103440590396867,60.98132919005686
3.82920382968694,4.885052421383734,94.18929424817128,3.039907620042892,47.23618770905776
5.577136220482325,4.443512668785278,96.38761415976064,4.194966752487436,51.51300561546666
9.168098265334837,4.603179355503004,99.74539113232177,1.6248145847148403,76.6864004027571
3.2436300623398746,6.303893840163629,58.69476246097437,5.671538118174434,38.160903159252186
4.693446307320667,5.0316685920289625,69.81210094513294,1.6085130723299341,47.29454622649766
7.799960246887438,5.8213493052403775,87.91192378520456,8.203208570401255,59.91957388865482
3.059183489424602,6.5170863542742845,84.8010309026896,3.103408737193897,48.234795350775734
1.6928191884591368,7.451974143146827,57.69479531699275,5.860107231440596,30.40262591827136
3.6077630762239123,4.196560699205495,90.79165624953089,8.920711788053124,26.70169535451879
2.4509915852860398,7.997051994545213,61.22202859183304,6.8578963214247475,33.55908301139409
9.367278871083158,7.139501947454539,61.19088074113115,5.796620078962018,71.49382528120381
8.273083416079754,4.4087951597443595,76.84872114467068,3.9190037780383804,62.077803107891455
6.700633808593811,8.367893120533886,79.64699674208515,3.9970172175237813,64.54360885335036
8.84314531168946,8.604362002659066,79.00431039189056,7.025382596783711,70.76935960877876
8.23304869209203,4.305389799274319,54.574341869887746,9.947254250990508,46.78301278328875
2.6791305299743224,5.384388240736019,93.87304313151901,6.9565527086444074,35.50378771749741
9.0330309864098,8.031006398965307,63.2800021294353,6.020050756330225,69.39620884383213
5.854080177240856,7.741298451918292,56.47574606414021,7.575854592153215,47.9040874468514
8.266961396476564,4.922605096781886,94.43740399344887,5.186850510553463,63.83288575222368
9.06482169931144,5.046746616683551,97.78257491148767,1.541281083407067,75.09348079309426
3.8620312747467747,5.85236051395691,93.10638086327253,6.0606713429011885,46.59792278139562
1.9904673207490908,6.422614925955107,90.4758037362439,9.618627560548422,27.433446069340032
3.051416462877475,7.09127385765148,82.7620990319511,2.577726481218937,50.362187772945155
4.843970097636307,5.8445681978488615,77.54286853045696,7.210044017385991,45.88467285689243
8.362132893302437,6.31267358066574,54.34933799557051,2.8084031979315083,67.9983682080564
8.74657524930709,7.7373546906687825,70.42266065353493,5.822449160257731,68.52133350329723
1.0625691747807164,4.183416014452989,68.6344258506157,1.8700880468204766,28.657263174417952
5.596725723198092,5.262184721720104,62.98768918801631,5.053338426323666,46.212652553324865
4.7566990283390105,7.566747929422762,86.17100568442925,7.805469960057215,46.29959642527451
2.9989702942365724,8.476034188435996,74.79378675393855,4.128143718150839,47.774142514420085
2.0787883060031453,6.5583872105783305,54.0523107953824,6.984205520384962,24.55307469773767
4.038536542632651,6.660567426326578,61.009160097490565,8.159049647107562,38.43347649434911
9.486187335212673,4.53586005669888,84.16293818297979,9.344600375315075,58.25266913752903
3.908826388186797,6.237061834117274,53.80654297451501,3.111778736699082,43.195387876536316
5.669115595690295,6.663086332275116,92.56034570243844,4.593843242283773,58.22579537428925
7.3271706300566,5.212352518173648,74.75732635069872,2.371744119973757,61.963077787588034
4.272666421413646,5.346216154746905,74.0293288663324,9.932351519425376,33.51653090867523
9.746038744488645,5.886420815523113,79.62038923297588,9.343008711318658,62.67770927972538
9.662025654479,4.100355988888632,91.23404829625746,5.859614172525037,68.88137214817682
3.2660406624282774,5.610395827915891,67.39046039510966,8.578299649387791,26.790924215641915
5.475236553031469,5.057240034982723,83.90080762795318,5.6886217954483795,48.203579963892224
3.707904788350927,5.637486760889573,78.28659819978955,6.612271192024838,41.76261947844816
3.5635644493972087,4.598810659096256,63.35141350847107,1.8021198890441497,38.67963449866958
1.3319825261907952,8.452636403699476,93.9314993177579,7.797433784471272,33.853764195611724
6.486079005819072,6.967962267770243,89.8713010803464,2.1494213527171135,68.03751504235898
5.524111209059753,7.395511595722448,82.92259173292128,8.434608672272756,49.88155539838406
1.463308761249904,7.9458561930366916,92.52908645471209,8.038252789033473,34.28468429678219
3.507818178129503,6.492210994645286,93.36471004799012,7.378702279686788,41.909635585103146
9.174392973699883,4.434601440437119,85.41814883575174,1.325443424722859,74.87795504463895
3.1560570160027517,6.685532709092739,91.85066641818361,3.7281552035079573,48.97010576782523
2.304053848821008,6.934205590104396,84.87357308346418,3.368013129197586,43.38121168657291
5.405074842498067,7.72719737092165,84.00703858801502,4.241227667243672,58.043403399133865
9.870854086995406,6.158297731148397,80.93056891075922,1.7887847208745469,81.78285537123044
3.178497443603504,4.637901513977819,87.63583197788206,9.432620407279565,32.267881210758695
7.049219926652907,5.418879528993623,57.93025526465368,5.9842201664113865,50.85508144758822
7.854576537958458,5.815411481993175,94.04353795994642,3.749718795922212,66.0793285265754
3.1387378959315972,7.229586206658006,93.5921763872616,4.5728336536685505,49.16937740832117
7.553947137506736,6.85389152334456,51.462364151727954,5.024822864543521,58.33347503091872
4.3100481944732785,5.780483629489231,91.29083752823814,6.405349000245556,39.993822273962536
6.690752475342215,8.932576243964899,56.44349337367226,5.6411148492684795,61.95280343910411
6.7017673968480524,7.028874096784436,66.7559427129571,9.274527758929755,48.32693592741762
5.821972156672826,5.186133958679973,87.1754128145804,5.472671346152472,50.97693596540686
1.8126079304896747,4.508912363102018,58.03799480241541,9.929422133409814,15.00249209655591
8.51772246030314,4.7642956959216605,90.8983512059531,8.662824619705862,58.11651975061772
3.8870205847456223,5.229788641922541,91.6067088978871,2.8765946292160223,49.11152500491919
2.678666593598688,4.803406866297778,75.37338668804182,9.375356931795245,23.25654429976496
1.3669762739928752,4.932835120256529,50.31929358584168,2.0472975809692846,28.6288618823159
6.318036488694176,5.425475843469235,64.35190665874563,8.357047376420724,43.50380319761843
7.098079256580542,4.866867976473774,80.84634591878711,4.4256096412892205,58.88667107527802
1.1492904603507053,8.483827123132127,99.05930890137117,8.901768884005627,34.43699265143899
5.608837524693529,4.401168728308211,81.59067635083342,8.812510210967053,38.06993125253566
3.0384619767814414,6.622556947851273,62.99017905320799,8.253328601058591,33.3233235683355
6.806555113685048,6.051984134948308,81.70028515498056,8.110273926763552,51.236310260511075
2.569297861044923,8.911893084543031,76.99926898579278,3.742112251882367,49.11391344880982
7.218439642922194,4.560194510840262,88.99226975755718,1.7282735474612696,64.84926323052333
4.480618116704837,5.989277995228708,55.34903194134792,4.626821608886453,45.863455093297226
9.43056989863061,8.847352166376844,88.05139512510141,2.561720634878578,85.73481178280302
2.2376884973139393,8.327535629469901,77.06332893380551,7.254559800122156,36.3759619692598
4.069597159452327,8.085360354746399,98.14960019294973,4.11489753884007,55.96535261063518
2.021261691165302,5.2895141352246995,67.0936083019343,9.780491807739233,19.226229340740446
9.322242564507064,4.854437936950329,81.6310946566974,6.768748696107988,65.56313197639392
8.896054180428829,7.343216099622155,96.60140527550087,8.40232507270925,65.79292889381911
3.3214746494364005,8.646879945637929,55.12548639953396,2.192722054676636,47.080301416356605
6.939856414307611,6.783814465069649,96.86142436182256,8.758130340453603,54.77114381504592
8.354999801810942,6.858063447349499,84.39428611504067,9.30481471462055,62.5190323288174
5.996807304395161,5.399895468301421,53.39185295525859,5.3835572693704234,49.51620572435478
5.766855205204059,7.847464665959684,65.04817834734081,6.456276439758797,52.264854376774984
3.1766706181040654,4.935218742787617,85.40860443226407,7.883288208126959,31.666510342702054
1.837924910253093,5.618396182021218,53.36753007343859,2.573547645343713,31.711328147555776
9.074941821579941,6.127182193082084,79.10852300881366,5.523094688170982,70.85552751778309
9.103762514469974,6.538051893422275,67.29415284764784,4.587967249950818,67.56115805386348
6.697913115459412,5.212048662075401,81.04577588837385,2.317365929460242,61.17687284774711
4.051268119438307,4.574184123696018,52.28710169062564,4.307809800623783,37.771088964722004
4.142886171513948,7.053100212208163,93.57684030761882,1.6135507844694421,58.364186326658796
7.533601109832154,5.443152766201279,98.67444845886985,1.232307162545383,71.6469024476453
9.073992339573193,6.906191107113061,98.44389276428458,2.2164966023934047,83.34641255240955
8.983777818386056,4.771813576371011,87.48259158714623,9.668036004302564,51.98831154386896
8.018879912718614,6.405700509274087,56.5043120065316,5.945765823055153,60.076582485673164
6.77828481538859,6.662947162757929,87.91315979645113,9.69239945037898,50.76994725749415
1.7572596849554394,4.259117684112135,51.229345822940076,4.892480904971188,18.36329303804633
2.454658426851524,5.6830213909696035,51.106177576449866,3.806345197767336,32.9533066259717
9.086987696743714,4.672073384694871,66.18051095747705,5.555276765562197,64.32402438850012
6.457861536936309,4.3168748523638385,74.43215952023328,4.955605197696191,49.940256721171956
1.0827734645496667,8.949801161949726,88.52037089038966,1.9509821583556952,47.97112976436993
1.913243885794289,5.611769224873615,84.16476883032526,6.767436832211856,32.92416372121092
6.971515921972502,8.049372229273175,72.29513531883742,2.9443436425863965,70.20586498344483
1.0455542546159682,5.273203273818819,63.68133331408329,6.576291594080466,23.910993627934815
2.4472724627574878,7.407513611119646,99.85622500788556,6.85180983158338,42.21078346770051
5.938604104299275,7.801139299448433,71.30906511179865,2.368223678157833,62.77267136368893
7.227056779234239,6.978193703039222,72.56935121648377,1.5521466439960134,65.27551033679926
6.867651335523405,6.357880942750792,58.181191059583455,8.026854274615959,48.50230419229428
3.018423785145038,6.059204570736343,89.74047743749647,5.138203813923882,39.25492730695337
7.409612992127823,5.744341332714976,84.68411128907442,1.523474159549282,72.51284833249599
3.135241787471201,8.64764572123913,61.03848063943802,9.953796854527905,33.567476895040514
3.9285972834334095,8.153097038938647,54.11905228079213,1.5200250489672997,52.13244750577579
7.718422646062217,8.825134553332564,84.02496510373565,7.255317059726979,68.4648465436829
6.846696091424932,4.6214861174277235,82.72556071405677,9.853110327370722,45.02403519022266
8.6430106944476,7.654337376018221,63.662976349910466,3.1526209379433308,75.9955210752496
6.91851603070309,8.69170228410519,97.54317811252051,2.2802443181847654,74.3705352684967
6.114777430019244,4.9061653308283,57.55289458904501,2.09246445480186,53.007248061260896
1.8430729104528323,4.3324813368338875,71.6167400521301,3.72947632810836,27.592262745579028
4.309442227534902,7.705603246450295,97.18079600837994,1.9094122990958202,57.64131045806833
3.386821309135529,6.8723655658995595,70.98636584630611,7.229452075247187,36.0660340803326
3.195906790411752,8.20914388379136,81.92629738320429,1.5606261831705641,53.796899119635746
9.75709499277201,4.698861883131448,69.87971989813971,5.584799153348108,64.8298018371516
4.537879522000844,7.976336559299451,63.7107601174335,9.970271684676792,38.03517398228798
9.02841899659402,5.008136600238723,99.19888239799141,8.325732425554168,60.54218148483256
6.680247633975366,4.818279714328522,70.46670031575215,6.536974944079098,48.709256342597236
8.153301731874835,4.8213289896549645,94.70496018395673,3.756282587079505,63.6494817429094
5.523733837946729,8.07287360115691,61.49773029455431,6.6150625266247465,52.42682292624495
6.192134961637232,7.325986103481,60.655235201254165,5.743373175204865,53.74781331433928
5.432659244369775,6.615327123845597,51.55670414422557,4.834750455013343,44.736014513274235
2.7571868901824006,5.794152420617513,82.58334126879424,2.1763933906617954,42.71385503110007
7.502069037353548,8.386002704065541,68.42631718618806,8.9794379371642,56.89042805069242
3.526951261967702,5.962225537113177,93.21791249198185,5.048061839391902,44.707240761628974
1.2188436978830846,8.082997197357885,73.66049533457786,2.7516026063868857,42.253004827677174
6.80925066316451,6.195674542851092,98.40967139573608,4.309834157895606,59.94519796844035
2.5939961146634403,5.884722147124538,59.27627578515606,4.727167772760343,33.255118784496176
9.464127259176228,6.3133989283480325,93.43115839778054,8.447841060101869,67.73111704914433
9.585357193023286,5.50688937082071,88.82984263958708,7.6025294250526185,68.35104390829167
9.233779511984036,7.738046900881256,88.5460922322026,7.923744042772058,71.67116187993574
4.331428302298999,6.513601950462396,92.23916140584438,1.099281379857825,55.94327822085778
1.1391095487598069,5.161063475734086,88.05119954714993,4.745385983617854,28.660098241862332
9.354867063289529,8.497872866372841,81.31101608157077,5.332097364717913,76.27391068883752
4.8536573348558285,5.919456106866058,56.56224388411938,1.1727304914075103,53.14565706608337
9.699893371393026,6.717764305569943,51.6263089745626,3.3383188787053077,72.34400710852074
9.672579793803276,8.532360554822734,96.04239239078434,7.842608408099215,81.28562366694904
8.677085099206241,7.1211899795699605,80.8325157260369,2.2339873515609914,76.32620224919725
3.6500400286262713,4.5844902035418205,89.82686454880881,5.817791183073325,36.916647763551
4.465879557417328,8.699160618067376,74.0761175756275,2.9368168481551375,54.34104067487834
8.660230043651712,7.138540265357089,55.86540944811972,1.1090869717950396,70.0653996078518
3.852298046406499,5.674528073285431,56.259289610127524,3.1708131183958734,38.02703425111157
2.5254347201748324,4.696360363316936,84.27826436144858,9.782863794190485,24.540433276756684
6.0112113621251515,7.97012594635148,71.51529474497313,8.213834006946907,52.859275631240884
9.425392967447028,7.100363779642567,60.02623633501683,9.636189798889301,57.99854244132334
7.264268170074757,6.667305459881607,74.57972733707184,5.390686395337262,62.24790653491069
6.1305505308042845,8.469462915254788,53.21044685375671,1.9876257880975317,61.76185709097518
1.8745884439369167,7.9429860561226535,79.09857009571994,5.931635400763237,37.45192962964116
6.535065040292528,4.758374398663756,63.449670221754886,5.089396011039648,52.686031676236446
9.91048465093837,5.558610338977742,89.87795503185941,8.599213744656543,68.79909642041494
2.260756137128716,5.242445699072329,65.51809794617868,1.8827432270582012,35.832189622168244
5.664966871273631,7.719731462863384,72.76100745409006,5.394170233196004,53.46550531855373
8.8963576473516,4.167662173678897,50.58102699540503,2.3504379822458583,58.09647338972537
7.66691755978784,6.8494484243565825,53.62234438972794,3.9220833420105397,60.32492862744862
7.273141668957412,7.812293428703453,69.62467782033424,7.636213696490197,58.03283632432849
7.322356755883983,8.383828183808747,73.99694173585618,5.284163164318898,64.01997129507723
4.2354203609777965,5.710408743579537,80.00102740596519,4.382994566311924,45.28003045001218
3.64232659838044,8.106286523360065,64.58312893546517,4.550286507130318,46.500249100732326
8.284250399306622,4.553158684776037,84.74909430632712,5.13502091565388,61.31079311720272
8.291020552112627,8.23226145867259,93.00611985946023,8.065148894533511,67.32280815775901
8.803650867220934,4.637443311659912,88.99254944466749,9.02876220046211,58.00887910302714
9.219164973008242,5.986436452801836,51.980941267417855,9.598012178535354,56.139179418998395
5.60208158974844,7.986476828897768,74.02534736289145,8.082130476297657,48.429848800532795
5.513646652184796,4.749587136743869,55.246508920908745,3.8386620617321148,48.010837091365644
8.184656610700976,5.146256976163207,62.10225079312637,7.193212354778879,54.198903166493494
6.849675376999887,7.611262841965331,99.33312966335733,4.938428116498527,67.10963435645954
7.31770189531933,7.600182682730372,57.12477714507566,3.2920355984144605,65.6463706034871
8.16213402492491,7.205738164426487,74.9444076725678,8.567844214833304,60.74750998527797
9.010048076358096,7.4697422223355,80.90778671590596,1.345837140660925,82.85562337848282
4.041956411663822,6.713622216737981,85.12324852720519,9.115857929218812,39.71783088594012
4.380246573759496,5.258995294534763,77.98243417434571,5.153297181622607,41.743236474744826
1.845837458567821,5.728479967519597,50.48854237095918,6.7348132912745236,23.765716137452888
6.204521268965566,4.9079885840071285,66.3230654121996,6.934185299852045,42.85536216494373
1.3234804641706788,8.542252806668142,75.88558216923558,9.056059666358827,29.526277253540332
5.190382163192141,6.916958973830602,54.39332495724167,6.730027139504866,44.05493846860219
5.883801712368189,6.0042570838181994,67.53134656045904,6.525402262840556,47.47101088516117
3.5788712691545594,6.310029018220663,51.66015543956833,1.5998683650462096,43.69966273537817
6.317499345121097,8.736416698059077,53.928924857751035,5.6656721975068365,53.48748930532396
1.2745022494514449,4.766757015580401,69.8461638100798,2.3515210073533748,28.841523225825714
1.3361336987429298,6.9311491600839865,56.63578770215302,7.6369039184933705,23.7131554796927
8.403405045936925,6.52944339442233,78.3770424130779,5.60999728731407,66.38048210493385
4.241715772701366,7.05727117717324,84.47324845686329,7.12205001287518,42.97559177879694
2.143544613866963,4.090550919104203,90.02933495545415,1.3750561054214585,40.77654628862474
5.700189340493239,8.360619544720757,60.007512212240506,1.7631281444122289,60.32570179382311
7.9299419778874976,8.66059141241806,58.37412911295349,7.4469104925641405,64.35140336520756
2.9423892474715885,6.825665917946045,55.228392016720015,1.6487590239880603,43.79149307030733
6.606014282371002,7.483254119384461,81.82151247718184,1.6413105498873275,67.26906054598251
1.768127184943912,8.612496905886479,85.32378632434506,1.108976277113987,53.07555313823906
1.4651354905174694,7.5361931715669925,51.5793072412821,9.60851258469532,18.645819582641145
5.782191684113332,4.762695214571306,96.81061231218449,7.637575235131062,49.12432440367536
5.865716094490959,6.881441800834066,52.59856418257362,4.179262676518578,54.13525799452053
6.736869113483859,7.03357523191428,77.06481676505352,3.668820231588897,61.519153734841765
7.534822003503954,6.12065335651193,85.45302597254582,4.147329067712646,67.61694774626808
9.782668715162812,7.682221178123614,93.54845618730428,7.971881780630636,74.22584175718659
5.646703134710758,8.671835073845074,85.70434660662139,6.95233549963373,58.06260647570555
3.9066082564712135,8.627842564533882,90.08640415348958,2.6667601108072114,58.62097326258365
8.156675752918332,6.254196857020661,66.97250962714031,2.5669840180067593,67.5378857421271
3.437490261358668,4.566190229203777,90.7412556873256,1.8855608474205758,46.884767983348205
4.950742786350725,8.924205994811672,54.00574231923376,6.942724477312043,50.029008866515724
1.7061074320803935,8.19449043222967,94.74083280302638,7.8793539599956235,32.80640315122866
1.2281566907391177,4.623313406016334,77.37961880768681,3.385417854925036,31.324492209188193
9.663835732101326,8.604209413086862,90.86488849812469,1.1885046492782152,86.60279132476437
8.523821084609853,8.349481810310643,72.615914225915,1.739545007287846,80.77673609327182
7.263767854843282,6.5941902856303605,82.17888475982625,9.710740313605275,55.36911672951736
4.680576499728429,6.9563771787246464,76.32013304680567,3.659002997296782,50.03610178915326
2.559648880637612,5.9950135193506515,86.5794760877666,7.923008330543203,31.431534941797754
2.4079333840397745,4.273808194110156,54.08149910152948,6.621972119688374,20.222037746486613
3.252186083481358,5.675986208229505,53.01760419952819,4.437456756876063,34.58765430767135
5.943039982355084,8.014267242990057,62.355161700507324,2.851185359759996,59.91059469295558
7.431363304300561,4.023160115023014,57.97723400565942,2.092477763434658,58.19610920537309
6.941776390459581,5.667495858455721,93.58917832961009,6.5351167123498,59.97958926112671
3.5194050725134858,5.990843467954717,60.960699367902215,7.971704025740092,34.609655210111754
9.593787525968747,6.686978014689615,98.79326279095656,6.795138281870176,73.07391161520694
7.641072250261916,8.599278082063803,66.84478958855534,5.772719199242425,65.40827126923817
5.989186472602606,5.7317299718298065,59.10589578443496,1.3775610108847265,52.84030302917809
6.5054867161091705,5.734766009481138,89.48492535712396,9.716398998349455,46.58417855072277
4.776400561850109,7.687506240548742,82.9353887750438,8.18842772489117,49.0844471023181
3.229578905510417,6.261089704449036,74.90978582265694,3.6353983303086825,45.87348979190968
4.2037541078613545,5.12302411469991,77.76817754688156,9.819732964229656,29.833314720563667
7.820614994179322,6.262197580663467,85.96008891361319,6.416934306726899,61.06288836385006
1.1295413976678028,4.704285101898999,61.422737066564935,6.241803923865218,19.50869034570071
2.0446537645622462,4.8819349325311165,99.8166958028371,7.732658614865789,29.92741786887964
1.4140237781957747,6.4918388636973985,98.73965810733915,8.305928092811238,28.062503878073137
1.3665592208707311,6.094627247522739,82.51628431734684,6.9083074659835235,28.651441867352382
8.699145256099065,8.5742295053405,59.97712254645725,2.1528617172958002,75.96043717707485
7.332920734420213,5.811969495583165,84.01141212156458,4.044407553950485,62.78507493350595
5.267564461785927,6.902941751390218,53.60992044895879,9.352752762934447,40.15569462303056
1.8805074458590134,7.161321439597652,51.532625110290304,3.0215405065946674,35.162790096578625
5.4245428760514915,4.065472282941668,62.884144425560685,4.34950321453762,42.324181904066215
5.261245937025091,7.317686860083553,73.13114783696582,4.888691946497763,52.88891633192208
2.5588168291901368,4.890179834348757,93.41362527041903,4.95464490725007,36.06133297016996
